508, 53.035137, 46.496056
509, 52.996611, 46.453319
510, 52.958406, 46.410777
511, 52.920541, 46.368455
512, 52.883010, 46.326344
513, 52.845806, 46.284433
514, 52.808913, 46.242715
515, 52.772314, 46.201183
516, 52.735994, 46.159825
517, 52.699953, 46.118635
518, 52.664182, 46.077606
519, 52.628669, 46.036721
520, 52.593413, 45.995980
521, 52.558415, 45.955380
522, 52.523678, 45.914928
523, 52.489209, 45.874631
524, 52.455015, 45.834500
525, 52.421098, 45.794543
526, 52.387449, 45.754732
527, 52.354075, 45.715077
528, 52.320984, 45.675589
529, 52.288193, 45.636287
530, 52.255707, 45.597186
531, 52.223523, 45.558284
532, 52.191641, 45.519577
533, 52.160081, 45.481067
534, 52.128844, 45.442753
535, 52.097930, 45.404634
536, 52.067342, 45.366715
537, 52.037057, 45.328985
538, 52.007564, 45.291945
539, 51.978950, 45.255632
540, 51.951437, 45.220192
541, 51.925447, 45.185941
542, 51.901156, 45.153017
543, 51.878399, 45.121334
544, 51.857027, 45.090662
545, 51.836797, 45.060836
546, 51.817580, 45.031771
547, 51.799280, 45.003407
548, 51.781647, 44.975603
549, 51.764359, 44.948142
550, 51.747182, 44.920820
551, 51.730027, 44.893581
552, 51.712807, 44.866359
553, 51.695377, 44.839024
554, 51.677625, 44.811494
555, 51.659483, 44.783722
556, 51.640908, 44.755668
557, 51.621938, 44.727356
558, 51.602480, 44.698731
559, 51.582654, 44.670018
560, 51.562516, 44.641250
561, 51.542071, 44.612429
562, 51.521345, 44.583574
563, 51.500375, 44.554699
564, 51.479178, 44.525815
565, 51.457781, 44.496936
566, 51.436214, 44.468077
567, 51.414488, 44.439244
568, 51.392614, 44.410439
569, 51.370603, 44.381664
570, 51.348465, 44.352927
571, 51.326227, 44.324241
572, 51.303908, 44.295617
573, 51.281529, 44.267070
574, 51.259107, 44.238616
575, 51.236651, 44.210254
576, 51.214182, 44.181992
577, 51.191636, 44.153795
578, 51.169013, 44.125662
579, 51.146345, 44.097622
580, 51.123638, 44.069684
581, 51.100905, 44.041861
582, 51.078153, 44.014157
583, 51.055379, 43.986538
584, 51.032594, 43.959007
585, 51.009809, 43.931569
586, 50.987017, 43.904218
587, 50.964217, 43.876950
588, 50.941408, 43.849761
589, 50.918587, 43.822652
590, 50.895749, 43.795610
591, 50.872915, 43.768666
592, 50.850078, 43.741813
593, 50.827221, 43.715037
594, 50.804316, 43.688323
595, 50.781338, 43.661640
596, 50.758283, 43.634987
597, 50.735150, 43.608373
598, 50.711939, 43.581796
599, 50.688643, 43.555257
600, 50.665253, 43.528745
601, 50.641765, 43.502256
602, 50.618185, 43.475799
603, 50.594509, 43.449369
604, 50.570750, 43.422974
605, 50.546908, 43.396615
606, 50.522866, 43.370196
607, 50.498563, 43.343676
608, 50.474110, 43.317170
609, 50.449505, 43.290658
610, 50.424740, 43.264088
611, 50.399762, 43.237372
612, 50.374563, 43.210507
613, 50.349154, 43.183499
614, 50.323508, 43.156330
615, 50.297614, 43.128989
616, 50.271503, 43.101504
617, 50.245160, 43.073864
618, 50.218679, 43.046169
619, 50.192073, 43.018428
620, 50.165363, 42.990651
621, 50.138562, 42.962841
622, 50.111678, 42.935001
623, 50.084723, 42.907138
624, 50.057703, 42.879255
625, 50.030621, 42.851348
626, 50.003485, 42.823426
627, 49.976285, 42.795438
628, 49.949024, 42.767403
629, 49.921705, 42.739334
630, 49.894321, 42.711239
631, 49.866868, 42.683134
632, 49.839296, 42.654989
633, 49.811596, 42.626805
634, 49.783778, 42.598606
635, 49.755838, 42.570388
636, 49.727775, 42.542149
637, 49.699581, 42.513871
638, 49.671245, 42.485548
639, 49.642757, 42.457171
640, 49.614110, 42.428737
641, 49.585278, 42.400229
642, 49.556220, 42.371615
643, 49.526560, 42.342592
644, 49.496226, 42.313101
645, 49.465183, 42.283102
